datetime,tempmax,tempmin,temp,dew,humidity,windspeed,winddir,sealevelpressure,cloudcover,solarenergy,precipitation,month_sin,month_cos,season_sin,season_cos,winddir_sin,winddir_cos,orographic_precipitation_potential,valley_temperature_inversion_index,urban_heat_island_effect_refined,season
2019-08-09,80.5,69.7,75.3,69.6,83.2,12.8,198.8,1009.6,25.0,13.0,0.5,-0.87,-0.5,-0.59,-0.81,-0.32,-0.95,-343.2,0.01,6.46,Monsoon
2019-08-10,84.1,69.7,76.8,70.2,80.9,11.4,221.8,1009.1,25.0,19.0,0.0,-0.87,-0.5,-0.59,-0.81,-0.67,-0.75,-614.72,0.01,7.36,Monsoon
2019-08-11,85.9,67.9,76.5,71.1,84.8,6.9,102.7,1009.3,25.0,11.5,20.1,-0.87,-0.5,-0.59,-0.81,0.98,-0.22,570.8,0.01,6.16,Monsoon
2019-08-12,89.5,71.5,77.1,71.3,84.3,13.9,177.6,1008.8,25.0,20.3,0.5,-0.87,-0.5,-0.59,-0.81,0.04,-1.0,49.07,0.01,6.56,Monsoon
2019-08-13,82.3,67.9,74.5,70.5,88.0,11.4,240.2,1010.4,25.0,15.3,16.3,-0.87,-0.5,-0.59,-0.81,-0.87,-0.5,-870.54,0.01,4.76,Monsoon
2019-08-14,84.1,71.5,76.5,70.9,83.9,13.9,182.6,1011.3,25.0,15.6,0.8,-0.87,-0.5,-0.59,-0.81,-0.05,-1.0,-52.9,0.01,6.36,Monsoon
2019-08-15,84.1,69.7,74.6,70.2,86.6,12.8,201.1,1012.6,25.0,10.4,0.41,-0.87,-0.5,-0.59,-0.81,-0.36,-0.93,-399.05,0.01,5.16,Monsoon
2019-08-16,82.3,71.5,74.1,70.8,89.8,10.3,272.5,1011.3,27.7,12.5,27.4,-0.87,-0.5,-0.59,-0.81,-1.0,0.04,-924.06,0.01,4.03,Monsoon
2019-08-17,82.3,69.7,74.1,70.4,89.6,6.9,187.7,1011.9,25.0,8.8,14.2,-0.87,-0.5,-0.59,-0.81,-0.13,-0.99,-82.84,0.01,4.46,Monsoon
2019-08-18,82.3,69.7,73.8,71.1,91.7,11.4,184.9,1013.1,25.0,12.9,7.9,-0.87,-0.5,-0.59,-0.81,-0.09,-1.0,-89.29,0.01,3.46,Monsoon
2019-08-19,84.1,69.7,75.7,70.4,84.5,12.8,212.8,1013.1,27.7,14.6,1.5,-0.87,-0.5,-0.59,-0.81,-0.54,-0.84,-585.91,0.01,6.04,Monsoon
2019-08-20,82.3,67.7,74.9,69.7,84.6,6.9,204.4,1011.8,37.3,19.0,3.3,-0.87,-0.5,-0.59,-0.81,-0.41,-0.91,-241.15,0.01,5.84,Monsoon
2019-08-21,85.9,71.5,76.2,70.5,83.4,12.8,208.9,1011.5,27.7,17.5,1.3,-0.87,-0.5,-0.59,-0.81,-0.48,-0.88,-515.91,0.01,6.43,Monsoon
2019-08-22,84.1,69.7,76.0,70.2,83.6,10.3,294.2,1011.7,25.0,20.7,6.1,-0.87,-0.5,-0.59,-0.81,-0.91,0.41,-785.41,0.01,6.56,Monsoon
2019-08-23,85.9,69.7,75.7,70.6,85.1,11.4,209.1,1011.2,25.0,18.3,0.0,-0.87,-0.5,-0.59,-0.81,-0.49,-0.87,-471.81,0.01,5.86,Monsoon
2019-08-24,82.3,67.9,73.9,69.7,87.7,11.4,176.9,1012.9,25.0,10.5,24.6,-0.87,-0.5,-0.59,-0.81,0.05,-1.0,54.07,0.01,4.96,Monsoon
2019-08-25,82.3,67.9,72.8,69.2,89.3,9.2,259.2,1012.9,28.1,16.0,8.9,-0.87,-0.5,-0.59,-0.81,-0.98,-0.19,-807.01,0.01,4.33,Monsoon
2019-08-26,85.9,69.7,75.3,70.1,85.2,11.4,153.6,1012.7,25.0,20.2,4.3,-0.87,-0.5,-0.59,-0.81,0.44,-0.9,431.87,0.01,5.96,Monsoon
2019-08-27,85.9,69.7,76.7,70.4,82.3,9.2,69.2,1011.9,25.0,20.0,4.3,-0.87,-0.5,-0.59,-0.81,0.93,0.36,707.81,0.01,7.06,Monsoon
2019-08-28,85.9,71.5,77.3,70.5,80.6,12.8,200.0,1013.1,25.0,21.2,0.0,-0.87,-0.5,-0.59,-0.81,-0.34,-0.94,-352.86,0.01,7.56,Monsoon
2019-08-29,84.1,71.5,75.9,71.0,85.3,8.1,304.0,1014.4,25.0,11.7,0.0,-0.87,-0.5,-0.59,-0.81,-0.83,0.56,-572.81,0.01,5.66,Monsoon
2019-08-30,85.9,68.8,77.2,70.3,80.6,9.2,261.2,1011.0,30.8,19.6,0.0,-0.87,-0.5,-0.59,-0.81,-0.99,-0.15,-732.79,0.01,7.6,Monsoon
2019-08-31,82.3,69.7,74.3,70.7,89.3,6.9,209.0,1009.6,28.1,14.6,36.8,-0.87,-0.5,-0.59,-0.81,-0.48,-0.87,-298.73,0.01,4.33,Monsoon
2019-09-01,80.5,69.7,74.1,70.3,88.6,9.2,61.6,1012.1,25.0,10.4,18.0,-1.0,-0.0,-0.59,-0.81,0.88,0.48,717.02,0.01,4.56,Monsoon
2019-09-02,85.9,69.7,75.6,69.3,82.4,6.9,273.2,1011.0,25.0,21.4,12.2,-1.0,-0.0,-0.59,-0.81,-1.0,0.06,-567.67,0.01,7.06,Monsoon
2019-09-03,84.1,69.7,74.5,70.8,89.2,10.3,131.3,1011.0,27.7,16.1,0.0,-1.0,-0.0,-0.59,-0.81,0.75,-0.66,690.23,0.01,4.43,Monsoon
2019-09-04,80.5,67.9,74.0,69.9,87.9,8.1,234.1,1010.6,25.0,11.3,23.4,-1.0,-0.0,-0.59,-0.81,-0.81,-0.59,-576.74,0.01,4.86,Monsoon
2019-09-05,82.3,67.9,74.1,70.2,88.4,8.1,246.5,1010.4,25.0,11.3,43.9,-1.0,-0.0,-0.59,-0.81,-0.92,-0.4,-656.65,0.01,4.66,Monsoon
2019-09-06,82.3,69.7,73.9,70.1,88.6,11.4,264.3,1009.5,30.8,9.0,21.8,-1.0,-0.0,-0.59,-0.81,-1.0,-0.1,-1005.05,0.01,4.5,Monsoon
2019-09-07,84.1,67.9,74.7,70.1,86.8,9.2,210.7,1010.2,27.7,11.8,8.4,-1.0,-0.0,-0.59,-0.81,-0.51,-0.86,-407.7,0.01,5.33,Monsoon
2019-09-08,80.5,71.5,74.3,71.0,90.1,11.4,197.4,1011.0,27.7,15.5,2.39,-1.0,-0.0,-0.59,-0.81,-0.3,-0.95,-307.16,0.01,4.03,Monsoon
2019-09-09,84.1,69.7,75.4,70.8,86.4,10.3,211.1,1009.8,25.0,14.7,7.4,-1.0,-0.0,-0.59,-0.81,-0.52,-0.86,-459.67,0.01,5.36,Monsoon
2019-09-10,80.5,71.5,74.3,70.8,89.1,6.9,176.7,1009.8,30.4,13.4,32.0,-1.0,-0.0,-0.59,-0.81,0.06,-1.0,35.39,0.01,4.21,Monsoon
2019-09-11,84.1,71.5,74.9,70.6,87.2,10.3,176.4,1011.7,25.0,12.7,0.0,-1.0,-0.0,-0.59,-0.81,0.06,-1.0,56.4,0.01,5.06,Monsoon
2019-09-12,84.1,69.7,75.1,71.2,88.6,12.8,179.1,1013.1,25.0,7.5,1.5,-1.0,-0.0,-0.59,-0.81,0.02,-1.0,17.81,0.01,4.66,Monsoon
2019-09-13,76.9,69.7,73.1,70.1,90.3,13.9,116.3,1014.3,25.0,7.8,4.6,-1.0,-0.0,-0.59,-0.81,0.9,-0.44,1125.24,0.01,3.76,Monsoon
2019-09-14,75.1,69.7,71.1,70.0,96.4,6.9,134.5,1015.0,27.7,11.6,5.1,-1.0,-0.0,-0.59,-0.81,0.71,-0.7,474.43,0.0,1.84,Monsoon
2019-09-15,78.7,69.7,72.3,69.6,91.7,8.1,300.7,1014.0,27.7,16.6,1.0,-1.0,-0.0,-0.59,-0.81,-0.86,0.51,-638.67,0.01,3.44,Monsoon
2019-09-16,80.5,69.7,72.4,69.3,90.5,10.3,255.9,1012.3,25.0,14.2,3.8,-1.0,-0.0,-0.95,0.31,-0.97,-0.24,-904.07,0.01,3.86,Autumn
2019-09-17,70.8,66.1,68.9,68.2,97.8,5.8,148.7,1014.5,31.2,5.2,25.4,-1.0,-0.0,-0.95,0.31,0.52,-0.85,294.69,0.0,1.4,Autumn
2019-09-18,67.9,64.3,66.6,65.8,97.5,9.2,87.2,1018.5,28.1,2.3,1.22,-1.0,-0.0,-0.95,0.31,1.0,0.05,895.93,0.0,1.54,Autumn
2019-09-19,75.1,64.3,67.9,64.5,89.9,4.7,27.3,1019.7,30.8,7.5,2.0,-1.0,-0.0,-0.95,0.31,0.46,0.89,193.79,0.01,4.11,Autumn
2019-09-20,80.5,64.3,70.9,63.9,81.1,10.3,286.6,1017.2,25.2,19.9,0.0,-1.0,-0.0,-0.95,0.31,-0.96,0.29,-800.52,0.01,7.77,Autumn
2019-09-21,82.3,62.5,71.7,63.6,77.6,9.2,244.9,1015.7,25.0,16.8,0.0,-1.0,-0.0,-0.95,0.31,-0.91,-0.42,-646.5,0.02,8.87,Autumn
2019-09-22,78.7,67.9,70.5,66.3,87.2,8.1,123.1,1018.4,26.0,14.5,0.0,-1.0,-0.0,-0.95,0.31,0.84,-0.55,591.7,0.01,4.96,Autumn
2019-09-23,80.5,66.1,71.3,66.6,86.2,9.2,174.1,1018.8,25.0,11.4,0.0,-1.0,-0.0,-0.95,0.31,0.1,-0.99,81.52,0.01,5.47,Autumn
2019-09-24,80.5,67.9,71.7,67.8,88.6,11.4,228.4,1019.7,25.0,9.2,6.9,-1.0,-0.0,-0.95,0.31,-0.75,-0.66,-755.31,0.01,4.67,Autumn
2019-09-25,75.1,66.1,69.0,67.2,94.5,9.2,144.2,1022.0,28.1,8.8,47.5,-1.0,-0.0,-0.95,0.31,0.58,-0.81,508.56,0.0,2.54,Autumn
2019-09-26,73.3,66.1,68.8,66.4,92.4,10.3,181.5,1022.9,25.0,6.5,8.9,-1.0,-0.0,-0.95,0.31,-0.03,-1.0,-24.91,0.0,3.17,Autumn
2019-09-27,73.3,66.1,68.6,66.1,91.9,11.4,194.7,1021.1,25.0,5.6,3.8,-1.0,-0.0,-0.95,0.31,-0.25,-0.97,-265.85,0.0,3.27,Autumn
2019-09-28,73.3,66.1,68.7,64.0,85.3,10.3,118.6,1019.1,25.0,5.2,0.8,-1.0,-0.0,-0.95,0.31,0.88,-0.48,771.39,0.01,5.47,Autumn
2019-09-29,73.3,64.3,67.7,63.2,86.1,12.8,112.2,1018.7,25.0,4.2,0.0,-1.0,-0.0,-0.95,0.31,0.93,-0.38,1020.38,0.01,5.27,Autumn
2019-09-30,75.1,62.5,68.5,64.3,87.2,11.4,200.3,1016.2,25.0,12.3,0.5,-1.0,-0.0,-0.95,0.31,-0.35,-0.94,-344.88,0.01,4.97,Autumn
2019-10-01,76.9,64.3,69.6,64.5,84.8,10.3,285.9,1015.9,25.0,15.8,3.0,-0.87,0.5,-0.95,0.31,-0.96,0.27,-840.02,0.01,5.87,Autumn
2019-10-02,76.9,66.1,69.9,64.5,83.6,9.2,260.5,1016.7,25.0,13.4,0.0,-0.87,0.5,-0.95,0.31,-0.99,-0.17,-758.57,0.01,6.17,Autumn
2019-10-03,80.5,66.1,70.7,65.0,83.4,12.8,197.5,1017.0,25.0,12.0,0.0,-0.87,0.5,-0.95,0.31,-0.3,-0.95,-321.01,0.01,6.47,Autumn
2019-10-04,78.7,64.3,70.5,64.9,83.5,10.3,270.1,1017.0,25.0,13.9,0.0,-0.87,0.5,-0.95,0.31,-1.0,0.0,-860.05,0.01,6.37,Autumn
2019-10-05,80.5,64.3,71.3,65.9,84.1,10.3,267.0,1017.0,25.0,15.9,0.0,-0.87,0.5,-0.95,0.31,-1.0,-0.05,-865.04,0.01,6.17,Autumn
2019-10-06,80.5,64.3,70.8,64.1,81.1,10.3,272.1,1018.1,25.0,15.7,0.0,-0.87,0.5,-0.95,0.31,-1.0,0.04,-834.77,0.01,7.47,Autumn
2019-10-07,82.3,64.3,71.1,63.0,78.0,11.4,242.7,1018.5,25.0,16.4,0.0,-0.87,0.5,-0.95,0.31,-0.89,-0.46,-790.16,0.02,8.87,Autumn
2019-10-08,78.7,64.3,69.5,64.0,83.9,12.8,207.7,1018.7,25.0,15.0,0.0,-0.87,0.5,-0.95,0.31,-0.46,-0.89,-499.2,0.01,6.27,Autumn
2019-10-09,76.9,62.5,67.7,61.6,82.0,11.4,274.2,1018.8,25.0,16.2,1.3,-0.87,0.5,-0.95,0.31,-1.0,0.07,-932.29,0.01,6.87,Autumn
2019-10-10,76.9,62.5,68.2,61.1,79.4,11.4,264.8,1017.5,25.0,17.2,0.0,-0.87,0.5,-0.95,0.31,-1.0,-0.09,-901.43,0.01,7.87,Autumn
2019-10-11,78.7,57.1,67.1,59.8,79.3,10.3,251.0,1017.5,25.2,17.7,0.0,-0.87,0.5,-0.95,0.31,-0.95,-0.33,-772.29,0.01,8.07,Autumn
2019-10-12,78.7,57.1,67.1,58.9,77.5,12.8,203.5,1018.3,25.0,18.3,0.0,-0.87,0.5,-0.95,0.31,-0.4,-0.92,-395.56,0.02,8.97,Autumn
2019-10-13,78.7,60.7,67.3,59.4,77.6,8.1,186.8,1019.0,26.0,16.9,0.0,-0.87,0.5,-0.95,0.31,-0.12,-0.99,-74.42,0.02,8.66,Autumn
2019-10-14,78.7,60.7,68.1,60.0,77.0,13.9,192.0,1020.3,25.0,17.0,0.0,-0.87,0.5,-0.95,0.31,-0.21,-0.98,-222.53,0.02,8.87,Autumn
2019-10-15,76.9,60.7,67.8,60.3,78.7,11.4,233.8,1021.3,25.0,16.0,0.0,-0.87,0.5,-0.95,0.31,-0.81,-0.59,-723.99,0.02,8.27,Autumn
2019-10-16,78.7,60.7,68.7,60.6,77.1,11.4,186.5,1021.6,26.0,14.8,0.0,-0.87,0.5,-0.95,0.31,-0.11,-0.99,-99.5,0.02,8.86,Autumn
2019-10-17,76.9,58.9,68.1,60.9,79.8,9.2,217.2,1021.5,26.0,15.2,1.5,-0.87,0.5,-0.95,0.31,-0.6,-0.8,-443.87,0.01,7.96,Autumn
2019-10-18,76.9,62.5,68.0,61.4,80.8,8.1,210.0,1021.6,27.7,14.9,0.0,-0.87,0.5,-0.95,0.31,-0.5,-0.87,-327.24,0.01,7.34,Autumn
2019-10-19,78.7,62.5,68.7,60.3,76.7,11.4,250.9,1022.0,25.0,15.3,0.0,-0.87,0.5,-0.95,0.31,-0.94,-0.33,-826.24,0.02,9.17,Autumn
2019-10-20,71.5,62.5,66.3,61.1,83.8,6.9,222.7,1021.0,27.7,11.6,0.0,-0.87,0.5,-0.95,0.31,-0.68,-0.73,-392.13,0.01,5.94,Autumn
2019-10-21,76.9,60.7,66.6,59.6,79.5,10.3,282.1,1018.0,25.0,15.8,0.0,-0.87,0.5,-0.95,0.31,-0.98,0.21,-800.66,0.01,7.77,Autumn
2019-10-22,76.9,57.1,64.7,56.3,77.3,11.4,252.6,1015.8,25.0,18.6,0.0,-0.87,0.5,-0.95,0.31,-0.95,-0.3,-840.9,0.02,9.17,Autumn
2019-10-23,69.7,57.1,62.5,56.7,82.4,8.1,182.9,1016.5,25.0,11.4,0.0,-0.87,0.5,-0.95,0.31,-0.05,-1.0,-33.77,0.01,6.57,Autumn
2019-10-24,73.3,55.3,63.0,54.9,77.4,11.4,203.3,1018.0,25.2,17.5,0.0,-0.87,0.5,-0.95,0.31,-0.4,-0.92,-349.01,0.02,8.87,Autumn
2019-10-25,69.7,55.3,61.6,56.5,84.0,4.7,219.4,1018.2,25.0,9.6,0.0,-0.87,0.5,-0.95,0.31,-0.63,-0.77,-250.59,0.01,5.87,Autumn
2019-10-26,73.3,57.1,63.6,56.5,79.8,11.4,273.1,1018.5,25.0,16.1,0.0,-0.87,0.5,-0.95,0.31,-1.0,0.05,-908.39,0.01,7.87,Autumn
2019-10-27,78.7,51.7,63.0,53.4,75.5,10.3,242.3,1018.1,25.0,17.4,0.0,-0.87,0.5,-0.95,0.31,-0.89,-0.46,-688.53,0.02,10.37,Autumn
2019-10-28,71.5,58.9,63.4,55.9,78.5,6.9,149.2,1020.0,25.0,8.9,0.0,-0.87,0.5,-0.95,0.31,0.51,-0.86,277.35,0.02,8.27,Autumn
2019-10-29,73.3,55.3,63.3,55.1,77.0,11.4,194.7,1020.4,28.0,12.4,0.0,-0.87,0.5,-0.95,0.31,-0.25,-0.97,-222.75,0.02,8.94,Autumn
2019-10-30,75.1,55.3,63.4,56.0,78.6,10.3,268.6,1018.9,25.0,12.2,0.0,-0.87,0.5,-0.95,0.31,-1.0,-0.02,-809.34,0.01,8.17,Autumn
2019-10-31,75.1,55.3,63.9,55.3,76.5,9.2,210.2,1018.2,25.0,15.6,0.0,-0.87,0.5,-0.95,0.31,-0.5,-0.86,-354.03,0.02,9.37,Autumn
2020-04-01,76.9,55.3,63.7,51.9,68.7,25.3,267.1,1016.2,25.0,21.5,0.8,0.87,-0.5,0.95,0.31,-1.0,-0.05,-1735.88,0.02,12.57,Spring
2020-04-02,78.7,51.7,64.7,44.9,56.8,12.8,299.3,1015.4,25.0,23.6,0.8,0.87,-0.5,0.95,0.31,-0.87,0.49,-634.03,0.04,20.57,Spring
2020-04-03,78.7,51.7,65.1,44.9,51.5,12.8,184.5,1015.9,25.0,24.2,0.0,0.87,-0.5,0.95,0.31,-0.08,-1.0,-51.72,0.04,20.97,Spring
2020-04-04,76.9,51.7,64.9,45.9,52.9,15.0,207.5,1017.0,24.0,23.6,0.0,0.87,-0.5,0.95,0.31,-0.46,-0.89,-366.4,0.04,19.78,Spring
2020-04-05,78.7,51.7,64.8,45.7,53.0,13.9,234.4,1018.2,25.0,23.3,0.0,0.87,-0.5,0.95,0.31,-0.81,-0.58,-599.01,0.04,19.87,Spring
2020-04-06,78.7,53.5,65.8,47.2,54.0,15.0,184.9,1015.9,24.2,25.1,0.0,0.87,-0.5,0.95,0.31,-0.09,-1.0,-69.19,0.04,19.37,Spring
2020-04-07,80.5,53.5,67.0,48.1,53.4,12.8,224.2,1014.4,25.0,25.4,0.0,0.87,-0.5,0.95,0.31,-0.7,-0.72,-476.53,0.04,19.66,Spring
2020-04-08,80.5,57.1,67.2,49.7,56.1,21.9,196.9,1015.7,26.3,20.0,0.0,0.87,-0.5,0.95,0.31,-0.29,-0.96,-357.15,0.04,18.25,Spring
2020-04-09,80.5,53.5,66.0,41.6,47.8,13.9,282.6,1016.7,24.6,22.2,0.0,0.87,-0.5,0.95,0.31,-0.98,0.22,-648.42,0.05,25.17,Spring
2020-04-10,80.5,51.7,66.9,43.8,46.2,13.9,203.9,1019.1,25.0,26.0,0.0,0.87,-0.5,0.95,0.31,-0.41,-0.91,-260.17,0.05,23.87,Spring
2020-04-11,78.7,55.3,64.5,50.2,63.0,16.1,193.3,1019.9,24.9,21.4,1.0,0.87,-0.5,0.95,0.31,-0.23,-0.97,-233.34,0.03,15.07,Spring
2020-04-12,78.7,53.5,66.9,55.1,68.4,11.4,212.4,1018.1,25.0,25.6,0.3,0.87,-0.5,0.95,0.31,-0.54,-0.84,-417.82,0.02,12.57,Spring
2020-04-13,80.5,62.5,70.4,59.1,69.4,15.0,215.3,1016.8,25.0,22.0,0.0,0.87,-0.5,0.95,0.31,-0.58,-0.82,-601.55,0.02,12.07,Spring
2020-04-14,78.7,60.7,69.8,57.9,67.6,10.3,235.2,1019.2,25.0,21.0,2.0,0.87,-0.5,0.95,0.31,-0.82,-0.57,-571.75,0.02,12.67,Spring
2020-04-15,80.5,58.9,69.4,55.8,64.5,15.0,227.7,1018.2,25.0,22.5,1.3,0.87,-0.5,0.95,0.31,-0.74,-0.67,-715.59,0.03,14.37,Spring
2020-04-16,78.7,60.7,68.5,58.7,72.5,8.1,84.8,1015.4,25.0,15.9,8.99,0.87,-0.5,0.95,0.31,1.0,0.09,584.83,0.02,10.57,Spring
2020-04-17,76.9,62.5,68.5,61.7,80.2,17.2,216.7,1014.5,25.0,17.0,2.0,0.87,-0.5,0.95,0.31,-0.6,-0.8,-824.39,0.01,7.56,Spring
2020-04-18,78.7,58.9,67.5,57.0,72.2,15.0,281.2,1016.2,25.0,22.6,3.8,0.87,-0.5,0.95,0.31,-0.98,0.19,-1062.37,0.02,11.27,Spring
2020-04-19,80.5,55.3,65.7,52.9,67.2,12.8,225.8,1016.3,25.1,23.0,0.0,0.87,-0.5,0.95,0.31,-0.72,-0.7,-616.66,0.03,13.57,Spring
2020-04-20,78.7,55.3,65.6,52.7,65.5,11.4,177.6,1016.8,25.0,23.1,1.5,0.87,-0.5,0.95,0.31,0.04,-1.0,31.27,0.03,13.67,Spring
2020-04-21,71.5,55.3,60.7,52.7,77.2,11.4,69.5,1017.4,25.0,15.3,17.0,0.87,-0.5,0.95,0.31,0.94,0.35,824.35,0.02,8.77,Spring
2020-04-22,67.9,53.5,60.2,53.1,79.5,9.2,160.0,1016.0,25.0,21.7,9.4,0.87,-0.5,0.95,0.31,0.34,-0.94,250.15,0.01,7.87,Spring
2020-04-23,71.5,53.5,60.9,55.6,84.0,8.1,297.4,1015.5,24.7,17.7,4.1,0.87,-0.5,0.95,0.31,-0.89,0.46,-604.07,0.01,6.07,Spring
2020-04-24,71.5,55.3,61.4,55.8,83.4,20.8,140.5,1014.0,25.0,20.9,3.4,0.87,-0.5,0.95,0.31,0.64,-0.77,1103.42,0.01,6.36,Spring
2020-04-25,82.7,58.9,63.2,58.7,86.4,11.4,152.8,1015.0,29.3,18.6,1.3,0.87,-0.5,0.95,0.31,0.46,-0.89,450.22,0.01,5.22,Spring
2020-04-26,69.7,57.1,63.4,59.4,87.3,9.2,155.1,1018.2,25.0,13.6,8.61,0.87,-0.5,0.95,0.31,0.42,-0.91,338.16,0.01,4.77,Spring
2020-04-27,71.5,58.2,63.4,58.7,85.3,9.2,126.6,1020.6,28.1,17.9,4.6,0.87,-0.5,0.95,0.31,0.8,-0.6,630.02,0.01,5.44,Spring
2020-04-28,74.0,56.9,63.8,57.1,80.3,15.0,233.5,1018.3,32.7,20.2,0.0,0.87,-0.5,0.95,0.31,-0.8,-0.59,-968.25,0.01,7.39,Spring
2020-04-29,75.1,57.1,63.7,58.5,84.7,16.1,155.7,1017.2,25.0,20.9,3.8,0.87,-0.5,0.95,0.31,0.41,-0.91,561.17,0.01,5.97,Spring
2020-04-30,75.1,57.1,65.4,60.0,84.2,10.3,219.1,1017.8,25.0,21.1,0.3,0.87,-0.5,0.95,0.31,-0.63,-0.78,-546.96,0.01,6.17,Spring
2020-05-01,69.7,60.5,64.9,60.1,85.4,6.9,124.7,1016.4,27.3,13.0,4.3,0.5,-0.87,0.95,0.31,0.82,-0.57,484.46,0.01,5.54,Spring
2020-05-02,75.1,60.7,67.4,60.6,80.0,9.2,217.6,1015.8,25.0,19.8,0.3,0.5,-0.87,0.95,0.31,-0.61,-0.79,-449.07,0.01,7.57,Spring
2020-05-03,76.9,62.5,68.4,60.8,78.1,11.4,268.2,1016.3,25.0,22.2,0.0,0.5,-0.87,0.95,0.31,-1.0,-0.03,-889.9,0.02,8.37,Spring
2020-05-04,73.3,59.1,64.8,60.3,85.6,6.9,50.1,1017.7,27.7,14.3,8.1,0.5,-0.87,0.95,0.31,0.77,0.64,453.12,0.01,5.24,Spring
2020-05-05,76.9,58.9,64.4,58.9,84.5,13.9,118.4,1016.2,25.0,19.2,0.0,0.5,-0.87,0.95,0.31,0.88,-0.48,1033.19,0.01,6.27,Spring
2020-05-06,76.9,57.1,65.1,57.6,78.7,9.2,248.5,1015.4,26.0,21.3,0.0,0.5,-0.87,0.95,0.31,-0.93,-0.37,-673.66,0.01,8.26,Spring
2020-05-07,73.3,55.3,60.3,55.0,83.7,15.0,82.8,1016.5,25.0,22.7,9.7,0.5,-0.87,0.95,0.31,0.99,0.13,1245.6,0.01,6.07,Spring
2020-05-08,75.1,51.7,64.6,54.3,72.1,12.8,222.6,1014.3,24.3,22.2,0.0,0.5,-0.87,0.95,0.31,-0.68,-0.74,-624.68,0.02,11.07,Spring
2020-05-09,78.7,58.9,68.8,59.4,74.0,9.2,260.3,1016.6,25.0,23.9,0.0,0.5,-0.87,0.95,0.31,-0.99,-0.17,-671.07,0.02,10.17,Spring
2020-05-10,76.9,60.7,66.8,60.0,79.5,12.8,140.3,1017.8,25.0,18.8,0.3,0.5,-0.87,0.95,0.31,0.64,-0.77,650.01,0.01,7.57,Spring
2020-05-11,75.1,58.9,65.1,57.1,76.5,8.1,17.4,1018.2,25.0,20.8,0.0,0.5,-0.87,0.95,0.31,0.3,0.95,185.3,0.02,8.77,Spring
2020-05-12,78.7,58.9,68.9,59.1,72.6,10.3,252.8,1016.3,31.0,20.0,0.0,0.5,-0.87,0.95,0.31,-0.96,-0.3,-714.34,0.02,10.51,Spring
2020-05-13,82.3,62.5,71.6,59.3,67.6,11.4,284.2,1014.8,24.7,22.5,0.0,0.5,-0.87,0.95,0.31,-0.97,0.25,-747.09,0.02,13.07,Spring
2020-05-14,84.5,66.1,74.0,61.6,67.0,15.0,247.1,1014.3,24.3,24.1,0.1,0.5,-0.87,0.95,0.31,-0.92,-0.39,-925.79,0.02,13.17,Spring
2020-05-15,80.5,67.9,72.9,64.9,77.2,9.2,284.9,1012.4,27.8,20.6,0.3,0.5,-0.87,0.95,0.31,-0.97,0.26,-686.36,0.02,8.73,Spring
2020-06-16,78.7,69.7,73.1,70.0,90.8,9.2,119.9,1007.8,28.1,3.5,0.0,0.0,-1.0,-0.59,-0.81,0.87,-0.5,724.17,0.01,3.83,Monsoon
2020-06-17,82.3,69.7,74.7,70.4,87.4,12.8,206.8,1006.8,28.1,18.7,0.0,0.0,-1.0,-0.59,-0.81,-0.45,-0.89,-504.41,0.01,5.03,Monsoon
2020-06-18,82.3,69.7,73.8,71.4,92.7,8.1,196.2,1007.5,25.0,7.3,15.01,0.0,-1.0,-0.59,-0.81,-0.28,-0.96,-209.49,0.0,3.16,Monsoon
2020-06-19,78.7,69.7,73.1,71.1,93.7,6.9,211.0,1009.5,25.0,8.0,0.99,0.0,-1.0,-0.59,-0.81,-0.52,-0.86,-332.99,0.0,2.76,Monsoon
2020-06-20,76.9,69.7,72.8,70.3,92.2,6.9,191.2,1010.6,25.0,7.7,0.89,0.0,-1.0,-0.59,-0.81,-0.19,-0.98,-123.57,0.0,3.26,Monsoon
2020-06-21,80.5,69.7,72.6,69.8,91.4,5.8,188.7,1009.7,25.0,15.1,0.0,0.0,-1.0,-0.59,-0.81,-0.15,-0.99,-80.19,0.01,3.56,Monsoon
2020-06-22,76.9,67.7,72.3,70.8,95.2,11.4,232.9,1009.8,31.0,8.1,20.19,0.0,-1.0,-0.59,-0.81,-0.8,-0.6,-865.6,0.0,2.2,Monsoon
2020-06-23,78.7,69.7,74.6,70.6,87.9,9.2,179.3,1012.8,25.0,9.7,13.82,0.0,-1.0,-0.59,-0.81,0.01,-1.0,9.88,0.01,4.76,Monsoon
2020-06-24,85.9,68.4,75.1,70.4,86.4,8.1,155.3,1012.8,28.0,16.0,0.71,0.0,-1.0,-0.59,-0.81,0.42,-0.91,292.44,0.01,5.43,Monsoon
2020-06-25,78.7,71.5,73.3,71.4,93.8,5.8,214.6,1010.5,52.1,8.8,0.0,0.0,-1.0,-0.59,-0.81,-0.57,-0.82,-308.93,0.0,2.39,Monsoon
2020-06-26,80.5,67.9,73.4,69.9,89.6,8.1,230.7,1008.0,30.7,6.1,0.0,0.0,-1.0,-0.59,-0.81,-0.77,-0.63,-561.62,0.01,4.2,Monsoon
2020-06-27,82.3,69.7,75.3,70.2,85.0,15.0,223.6,1007.7,25.0,13.9,5.0,0.0,-1.0,-0.59,-0.81,-0.69,-0.72,-879.26,0.01,5.86,Monsoon
