datetime,tempmax,tempmin,temp,dew,humidity,windspeed,winddir,sealevelpressure,cloudcover,solarenergy,precipitation,month,season,month_sin,month_cos,season_number,season_sin,season_cos,winddir_sin,winddir_cos,orographic_precipitation_potential,valley_temperature_inversion_index,urban_heat_island_effect_refined
2018-04-15,80.5,55.3,68.2,48.6,52.5,12.8,193.5,1015.7,39.0,23.2,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.23344536385590528,-0.9723699203976767,-156.87528451116836,0.039200000000000006,20.2257
2018-04-16,78.7,58.9,69.3,55.3,63.2,13.9,199.3,1016.8,52.8,23.1,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.33051439271322325,-0.9438009515832293,-290.3502837107124,0.028,14.4888
2018-04-17,78.7,58.9,67.9,58.8,74.7,12.8,340.8,1016.8,64.3,19.4,9.4,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.32886664673858307,0.9443763702374811,-314.4491329455636,0.018200000000000018,9.473800000000008
2018-04-18,80.5,57.1,67.9,57.3,71.6,11.4,277.0,1014.5,49.6,21.2,3.3,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.992546151641322,0.12186934340514768,-810.1558708157127,0.021200000000000017,11.118500000000008
2018-04-19,78.7,62.5,69.2,59.5,73.4,12.8,240.2,1012.4,63.2,22.2,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.8677654533689281,-0.4969739610275559,-815.2829987491755,0.019400000000000004,10.080400000000003
2018-04-20,82.3,60.7,70.7,56.1,64.7,13.9,296.3,1013.1,42.4,24.0,1.5,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.8964864303834407,0.4430711908241794,-806.2371414367398,0.029200000000000004,15.189100000000002
2018-04-21,84.1,57.1,70.9,50.8,54.6,15.0,312.2,1013.5,31.8,26.7,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.7408045962867505,0.6717205893229896,-606.7189643588487,0.04020000000000002,20.795500000000008
2018-04-22,84.1,57.1,71.4,47.0,46.7,12.8,263.4,1014.3,24.0,27.6,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.9933727656003964,-0.11493715049286674,-593.7985043652931,0.04880000000000001,25.174300000000006
2018-04-23,82.3,55.3,69.5,46.5,46.5,16.1,194.7,1014.9,24.0,27.4,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.25375794458480555,-0.9672677527758768,-189.97588521341467,0.046,23.774900000000002
2018-04-24,82.3,55.3,68.7,47.1,49.2,11.4,188.8,1015.3,32.3,25.0,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.15298583628403817,-0.9882283814465528,-85.80669585499133,0.0432,22.2923
2018-04-25,78.7,58.9,68.9,52.4,57.4,15.0,197.6,1014.1,56.5,23.9,0.0,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,-0.30236989075044435,-0.953190667792947,-260.3404759361326,0.033000000000000015,16.949100000000005
2018-04-26,76.9,58.9,65.5,56.4,73.5,15.0,149.0,1015.0,67.5,20.9,0.5,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,0.5150380749100544,-0.8571673007021122,567.829477588335,0.018200000000000004,9.440000000000001
2018-04-27,76.9,57.1,64.9,55.9,75.5,8.1,127.3,1017.6,56.0,17.7,8.9,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,0.795473480854896,-0.6059884002657109,486.4718072168116,0.018000000000000013,9.457600000000006
2018-04-28,73.3,58.9,63.9,59.1,85.6,9.2,100.2,1016.8,76.9,19.1,26.9,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,0.984195607969242,-0.17708474031958327,775.0737251879373,0.009599999999999994,5.047799999999997
2018-04-29,71.5,60.7,65.4,59.8,83.5,6.9,62.8,1013.7,88.0,16.5,5.1,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,0.8894163732912975,0.45709792705869423,512.437243471781,0.011200000000000017,5.733700000000009
2018-04-30,69.7,60.7,64.5,58.8,82.5,12.8,86.1,1012.8,83.3,9.4,0.3,4,Spring,0.8660254037844387,-0.4999999999999998,1,0.9510565162951535,0.30901699437494745,0.9976842788356053,0.06801529066524821,1053.5545984503992,0.011400000000000006,5.879800000000003
2018-05-01,78.7,57.1,66.7,58.8,78.0,13.9,154.1,1015.0,60.8,21.1,8.4,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,0.4368017883677022,-0.8995577789551803,473.58049894826274,0.015800000000000012,8.307000000000006
2018-05-02,76.9,62.5,68.8,61.4,78.9,10.3,231.9,1015.7,77.5,21.0,4.6,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,-0.7869350219613376,-0.6170358751407484,-639.5184842973204,0.014799999999999997,7.640699999999999
2018-05-03,69.7,60.7,64.5,59.8,85.0,8.1,200.2,1017.8,82.1,14.7,2.8,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,-0.34529819899853437,-0.938493022759556,-237.7378100104909,0.009400000000000006,4.896800000000003
2018-05-04,75.1,58.9,66.3,58.7,78.0,15.0,213.9,1015.6,71.2,20.7,0.0,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,-0.5577451089796901,-0.8300122850953675,-652.5617775062374,0.015199999999999988,7.903599999999994
2018-05-05,78.7,62.5,68.8,60.3,75.7,9.2,240.1,1014.2,74.2,19.1,0.5,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,-0.8668967489356025,-0.4984877397538308,-603.741571828711,0.017,8.772200000000002
2018-05-06,78.7,62.5,69.7,61.4,76.5,10.3,309.7,1014.4,61.2,20.3,0.0,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,-0.7693995550468955,0.6387678175155972,-606.2483793992013,0.016600000000000007,8.702400000000004
2018-05-07,84.1,60.7,72.2,59.7,68.8,15.0,309.6,1012.6,36.0,24.3,0.0,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,-0.770513242775789,0.63742398974869,-795.1696665446143,0.025,13.1526
2018-05-08,85.9,59.6,73.3,54.4,57.1,17.2,317.1,1012.0,29.7,25.9,0.5,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,-0.6807208689589177,0.7325428987873789,-668.5495798219322,0.0378,19.615
2018-05-09,84.1,60.7,71.7,52.0,53.0,13.9,314.6,1014.3,38.1,25.4,0.0,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,-0.7120260459909963,0.7021530529951626,-524.549588081567,0.039400000000000004,20.3333
2018-05-10,80.5,60.2,69.3,52.2,57.1,15.0,147.7,1015.4,45.1,24.9,0.0,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,0.5343523493898265,-0.8452618332218561,457.6727872523864,0.03419999999999999,17.664399999999993
2018-05-11,80.5,57.1,69.2,56.0,65.1,12.8,211.2,1014.2,32.7,25.9,0.0,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,-0.51802700937313,-0.8553642601605068,-431.6615463704417,0.026400000000000007,13.887200000000004
2018-05-12,78.7,60.7,71.0,61.4,73.1,9.2,230.9,1015.4,51.2,22.7,0.0,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,-0.7760464070665457,-0.6306758074312865,-521.9067296803933,0.019200000000000002,10.1034
2018-05-13,76.9,66.1,70.3,63.6,80.1,9.2,177.6,1014.7,72.8,13.1,4.8,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,0.04187565372919981,-0.9991228300988584,30.859006746121917,0.013399999999999992,6.9866999999999955
2018-05-14,67.9,60.7,64.6,60.2,85.9,9.2,109.3,1015.8,79.5,17.7,17.0,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,0.9438009515832295,-0.3305143927132229,745.8670160171946,0.008799999999999983,4.620799999999992
2018-05-15,76.9,57.1,66.5,57.9,76.7,9.2,215.7,1013.5,69.6,22.4,0.0,5,Spring,0.49999999999999994,-0.8660254037844387,1,0.9510565162951535,0.30901699437494745,-0.5835412113561173,-0.8120835268918064,-411.7700203813306,0.017200000000000003,8.917500000000002
2018-05-16,76.9,58.9,68.4,61.2,79.0,10.3,223.0,1011.8,68.9,21.0,0.0,5,Summer,0.49999999999999994,-0.8660254037844387,2,0.5877852522924732,-0.8090169943749473,-0.6819983600624984,-0.7313537016191706,-554.942065582855,0.014400000000000007,7.522800000000004
2018-05-17,75.1,62.5,68.1,62.4,82.9,6.9,183.5,1013.5,73.2,9.8,10.4,5,Summer,0.49999999999999994,-0.8660254037844387,2,0.5877852522924732,-0.8090169943749473,-0.06104853953485694,-0.9981347984218669,-34.920375099333526,0.011399999999999992,5.981499999999996
2018-05-18,78.7,64.3,69.9,62.6,78.4,9.2,303.3,1012.3,60.1,19.0,0.0,5,Summer,0.49999999999999994,-0.8660254037844387,2,0.5877852522924732,-0.8090169943749473,-0.8358073613682703,0.5490228179981318,-602.851133607706,0.014600000000000009,7.711300000000004
2018-05-19,78.7,66.1,70.3,64.1,81.6,8.1,133.1,1012.9,83.3,19.1,10.7,5,Summer,0.49999999999999994,-0.8660254037844387,2,0.5877852522924732,-0.8090169943749473,0.7301622766207525,-0.683273773680799,482.6080583552525,0.012400000000000007,6.379900000000003
2018-05-20,80.5,64.3,72.3,64.6,77.9,10.3,224.1,1013.0,74.3,18.0,0.0,5,Summer,0.49999999999999994,-0.8660254037844387,2,0.5877852522924732,-0.8090169943749473,-0.6959127965923143,-0.7181262977631889,-558.3795506017753,0.015400000000000006,7.970000000000002
2018-05-21,84.1,67.9,74.0,65.6,76.1,12.8,200.4,1013.6,70.1,18.8,7.1,5,Summer,0.49999999999999994,-0.8660254037844387,2,0.5877852522924732,-0.8090169943749473,-0.3485720473218151,-0.9372819894918916,-339.5370598552337,0.016800000000000013,8.712600000000005
2018-05-22,80.5,67.9,74.3,67.6,80.3,10.3,248.6,1013.8,75.3,9.9,0.8,5,Summer,0.49999999999999994,-0.8660254037844387,2,0.5877852522924732,-0.8090169943749473,-0.9310558158625283,-0.3648767843376197,-770.0669547417385,0.013400000000000006,6.9608000000000025
2018-05-23,82.3,71.5,75.6,68.0,77.9,11.4,230.3,1013.2,81.7,15.5,0.0,5,Summer,0.49999999999999994,-0.8660254037844387,2,0.5877852522924732,-0.8090169943749473,-0.7693995550468953,-0.6387678175155974,-683.2729688549459,0.015199999999999988,7.796199999999994
2018-05-24,84.1,67.9,74.2,66.3,78.3,10.3,225.0,1011.5,59.1,13.2,16.5,5,Summer,0.49999999999999994,-0.8660254037844387,2,0.5877852522924732,-0.8090169943749473,-0.7071067811865475,-0.7071067811865477,-570.2745479591387,0.015800000000000012,8.320500000000006
2018-05-25,85.9,67.9,76.5,64.5,69.1,13.9,275.6,1011.0,51.1,21.9,0.0,5,Summer,0.49999999999999994,-0.8660254037844387,2,0.5877852522924732,-0.8090169943749473,-0.9952273999818312,0.09758289975914942,-955.9059654085489,0.024,12.5
2018-05-26,85.9,67.9,76.4,65.1,69.8,11.4,254.4,1011.2,55.4,23.6,0.5,5,Summer,0.49999999999999994,-0.8660254037844387,2,0.5877852522924732,-0.8090169943749473,-0.9631625667976581,-0.2689198206152658,-766.4077176522326,0.022600000000000023,11.757200000000012
2018-05-27,87.7,67.9,76.4,63.8,67.0,15.0,269.7,1012.0,53.8,24.4,0.0,5,Summer,0.49999999999999994,-0.8660254037844387,2,0.5877852522924732,-0.8090169943749473,-0.9999862922474267,-0.005235963831419438,-1004.9862237086639,0.025200000000000018,13.074000000000009
2018-05-28,84.1,60.7,69.5,57.6,67.1,15.0,83.0,1010.6,51.8,23.5,1.5,5,Summer,0.49999999999999994,-0.8660254037844387,2,0.5877852522924732,-0.8090169943749473,0.992546151641322,0.12186934340514749,998.9977016269904,0.023799999999999998,12.392599999999998
2018-05-29,80.5,62.5,70.4,60.0,70.8,9.2,169.9,1010.3,73.3,22.7,0.0,5,Summer,0.49999999999999994,-0.8660254037844387,2,0.5877852522924732,-0.8090169943749473,0.17536672609198692,-0.9845031799744367,114.22687070727659,0.020800000000000013,10.677300000000006
2018-05-30,76.9,62.5,69.0,64.0,85.3,9.2,86.6,1011.0,72.2,20.5,65.8,5,Summer,0.49999999999999994,-0.8660254037844387,2,0.5877852522924732,-0.8090169943749473,0.9982398279237652,0.05930637357596177,783.3786873614539,0.01,5.289
2018-05-31,92.9,64.3,70.8,64.4,82.3,13.9,86.8,1012.7,58.1,23.2,4.1,5,Summer,0.49999999999999994,-0.8660254037844387,2,0.5877852522924732,-0.8090169943749473,0.998440764181981,0.05582150499316394,1142.1862810012608,0.012799999999999983,6.831699999999993
2018-06-01,80.5,64.3,70.7,64.0,80.9,9.2,183.4,1014.4,79.4,19.9,3.0,6,Summer,1.2246467991473532e-16,-1.0,2,0.5877852522924732,-0.8090169943749473,-0.05930637357596181,-0.9982398279237652,-44.14054772511685,0.013400000000000006,6.9204000000000025
2018-06-02,78.7,66.1,70.3,64.9,83.9,12.8,166.1,1014.3,76.4,17.6,0.1016,6,Summer,1.2246467991473532e-16,-1.0,2,0.5877852522924732,-0.8090169943749473,0.24022804247726384,-0.9707164815781908,257.9856993771832,0.010799999999999983,5.650299999999992
2018-06-03,82.3,64.3,71.7,64.1,78.1,9.2,161.3,1011.8,64.8,21.9,1.0,6,Summer,1.2246467991473532e-16,-1.0,2,0.5877852522924732,-0.8090169943749473,0.32061299058567605,-0.9472102777460288,230.3668459956199,0.015200000000000017,7.96380000000001
2018-06-04,84.1,66.1,73.1,67.1,82.6,20.8,68.4,1012.0,78.5,21.0,37.6,6,Summer,1.2246467991473532e-16,-1.0,2,0.5877852522924732,-0.8090169943749473,0.9297764858882515,0.36812455268467786,1597.4303848748868,0.012,6.227
2018-06-05,85.9,66.1,74.4,66.5,78.5,13.9,206.2,1014.5,67.5,24.1,5.1,6,Summer,1.2246467991473532e-16,-1.0,2,0.5877852522924732,-0.8090169943749473,-0.4415058527917451,-0.8972583696743285,-481.7491112737127,0.015800000000000012,8.239500000000005
2018-06-06,85.9,67.9,75.3,67.5,78.5,13.9,209.4,1014.5,71.1,22.7,5.9944,6,Summer,1.2246467991473532e-16,-1.0,2,0.5877852522924732,-0.8090169943749473,-0.49090375361514077,-0.8712138111201895,-535.6496307571608,0.015599999999999994,8.103499999999997
2018-06-07,84.1,67.9,74.4,69.2,85.1,9.2,101.8,1011.0,83.8,17.4,69.9,6,Summer,1.2246467991473532e-16,-1.0,2,0.5877852522924732,-0.8090169943749473,0.978867388761685,-0.20449605184179034,766.3748560092984,0.010400000000000006,5.373000000000003
2018-06-08,80.5,68.1,73.5,68.4,84.7,9.2,99.8,1008.7,71.3,13.5,17.5,6,Summer,1.2246467991473532e-16,-1.0,2,0.5877852522924732,-0.8090169943749473,0.9854078984834901,-0.1702094991660325,767.8692508142749,0.010199999999999989,5.395699999999994
2018-06-09,84.1,69.7,75.9,68.6,79.4,9.2,192.3,1006.2,75.3,18.9,0.0,6,Summer,1.2246467991473532e-16,-1.0,2,0.5877852522924732,-0.8090169943749473,-0.21303038627497686,-0.9770455744352635,-155.61443656614512,0.014600000000000023,7.553200000000011
2018-06-10,84.1,67.9,76.4,68.6,78.6,10.3,240.6,1005.5,60.1,18.4,1.8,6,Summer,1.2246467991473532e-16,-1.0,2,0.5877852522924732,-0.8090169943749473,-0.8712138111201894,-0.49090375361514105,-705.3172772066829,0.015600000000000024,8.20450000000001
2018-06-11,85.9,67.9,76.4,68.9,78.9,16.1,230.1,1003.0,56.5,19.3,0.0,6,Summer,1.2246467991473532e-16,-1.0,2,0.5877852522924732,-0.8090169943749473,-0.7671651518152993,-0.6414496315691581,-974.5222206994567,0.015,7.938000000000001
2018-06-12,84.1,66.1,75.3,68.6,80.7,11.4,282.1,1001.8,78.9,13.8,14.5,6,Summer,1.2246467991473532e-16,-1.0,2,0.5877852522924732,-0.8090169943749473,-0.9777832367586061,0.2096185629038218,-899.5410221531826,0.013400000000000006,6.912800000000003
2018-06-13,93.3,69.7,77.1,68.9,77.0,11.4,256.1,1001.3,68.2,17.4,0.0,6,Summer,1.2246467991473532e-16,-1.0,2,0.5877852522924732,-0.8090169943749473,-0.9707164815781909,-0.24022804247726304,-852.094927529336,0.016399999999999977,8.519299999999989
2018-06-14,82.3,67.9,74.8,66.8,77.1,9.2,230.3,1002.9,86.4,10.6,0.0,6,Summer,1.2246467991473532e-16,-1.0,2,0.5877852522924732,-0.8090169943749473,-0.7693995550468953,-0.6387678175155974,-545.7504923858637,0.016,8.1389
2018-06-15,78.7,67.9,71.7,67.7,87.9,5.8,85.1,1006.3,88.5,15.1,7.9,6,Summer,1.2246467991473532e-16,-1.0,2,0.5877852522924732,-0.8090169943749473,0.9963452961909064,0.08541692313736754,507.95675890404794,0.008,4.1213
2018-06-16,75.1,67.9,71.1,68.3,91.1,8.1,113.0,1007.9,88.0,13.5,4.8,6,Monsoon,1.2246467991473532e-16,-1.0,3,-0.587785252292473,-0.8090169943749476,0.9205048534524403,-0.39073112848927377,679.2497364110901,0.005599999999999995,2.9278999999999975
2018-06-17,78.7,67.9,71.8,67.8,88.1,11.4,60.9,1007.8,81.7,9.8,11.4,6,Monsoon,1.2246467991473532e-16,-1.0,3,-0.587785252292473,-0.8090169943749476,0.8737722230354652,0.4863353804234905,877.5643944834391,0.008,4.190799999999999
2018-06-18,84.1,67.9,75.4,67.4,78.1,9.2,276.1,1007.6,51.3,22.7,15.0,6,Monsoon,1.2246467991473532e-16,-1.0,3,-0.587785252292473,-0.8090169943749476,-0.9943379441332045,0.1062640713362335,-714.4516996185899,0.016,8.4946
2018-06-19,85.9,67.9,77.4,65.4,69.0,12.8,293.5,1008.7,36.5,25.0,0.0,6,Monsoon,1.2246467991473532e-16,-1.0,3,-0.587785252292473,-0.8090169943749476,-0.917060074385124,0.39874906892524625,-809.9474576969417,0.024,12.6437
2018-06-20,85.9,67.9,76.3,66.4,72.9,12.8,275.6,1010.6,51.7,22.9,0.0,6,Monsoon,1.2246467991473532e-16,-1.0,3,-0.587785252292473,-0.8090169943749476,-0.9952273999818312,0.09758289975914942,-928.6665914710463,0.019799999999999984,10.393599999999992
2018-06-21,84.1,69.7,76.0,67.9,77.7,10.3,234.2,1010.8,61.7,22.4,2.0,6,Monsoon,1.2246467991473532e-16,-1.0,3,-0.587785252292473,-0.8090169943749476,-0.8110638189893264,-0.5849576749872157,-649.1024849753479,0.01619999999999999,8.493799999999993
2018-06-22,85.9,67.9,76.1,69.1,79.7,10.3,257.3,1010.1,61.6,22.4,18.7198,6,Monsoon,1.2246467991473532e-16,-1.0,3,-0.587785252292473,-0.8090169943749476,-0.9755345439458567,-0.21984620435283725,-800.8260624705932,0.014,7.3941
2018-06-23,84.1,69.7,75.0,70.3,86.0,8.1,244.7,1009.5,83.3,15.6,1.8,6,Monsoon,1.2246467991473532e-16,-1.0,3,-0.587785252292473,-0.8090169943749476,-0.9040825496607783,-0.4273578633871926,-629.7839040936981,0.009400000000000006,4.876500000000003
2018-06-24,82.3,69.7,75.6,69.6,82.5,8.1,153.8,1008.0,65.8,12.7,2.8,6,Monsoon,1.2246467991473532e-16,-1.0,3,-0.587785252292473,-0.8090169943749476,0.44150585279174487,-0.8972583696743286,295.0362861280835,0.012,6.35
2018-06-25,82.3,69.7,75.5,69.8,83.2,9.2,266.5,1006.2,88.0,9.0,5.6,6,Monsoon,1.2246467991473532e-16,-1.0,3,-0.587785252292473,-0.8090169943749476,-0.998134798421867,-0.061048539534856804,-764.0123001040339,0.011400000000000006,5.826200000000003
2018-06-26,84.1,66.1,73.5,69.1,87.2,11.4,185.8,1007.5,86.4,10.4,23.1,6,Monsoon,1.2246467991473532e-16,-1.0,3,-0.587785252292473,-0.8090169943749476,-0.10105629718294659,-0.9948807088287882,-100.45804390362355,0.008800000000000011,4.543500000000006
2018-06-27,84.1,69.7,75.9,70.2,83.5,12.8,216.7,1009.7,86.4,10.9,2.5,6,Monsoon,1.2246467991473532e-16,-1.0,3,-0.587785252292473,-0.8090169943749476,-0.5976251469755207,-0.8017756442437542,-638.7417570874366,0.011400000000000006,5.8457000000000034
2018-06-28,82.3,69.7,75.6,68.7,79.7,13.9,185.3,1011.8,70.6,9.7,0.0,6,Monsoon,1.2246467991473532e-16,-1.0,3,-0.587785252292473,-0.8090169943749476,-0.09237058744656192,-0.9957246981845821,-102.33090789092469,0.013799999999999982,7.205799999999991
2018-06-29,78.7,69.7,74.4,68.4,82.0,8.1,217.6,1011.3,88.0,13.1,0.0,6,Monsoon,1.2246467991473532e-16,-1.0,3,-0.587785252292473,-0.8090169943749476,-0.6101451639012675,-0.7922896433551908,-405.25841786322184,0.012,6.1313
2018-06-30,78.7,67.9,73.2,68.9,86.9,10.3,292.2,1010.3,88.0,12.5,3.8,6,Monsoon,1.2246467991473532e-16,-1.0,3,-0.587785252292473,-0.8090169943749476,-0.9258705848099948,0.37784078681846683,-828.7189843458822,0.008599999999999995,4.430299999999997
2018-07-01,75.1,69.7,72.4,69.9,91.9,5.8,218.1,1009.0,88.5,7.8,4.8,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,-0.6170358751407485,-0.7869350219613375,-328.8924621675218,0.005,2.6239999999999997
2018-07-02,75.1,67.9,70.2,69.2,96.8,5.8,119.0,1007.5,94.0,1.4,0.0,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,0.8746197071393959,-0.484809620246337,491.0464883763423,0.002,1.0675000000000003
2018-07-03,80.5,67.9,72.2,69.0,90.6,6.9,271.0,1005.3,81.6,9.8,2.9972,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,-0.9998476951563913,0.01745240643728313,-625.0447881500664,0.0064000000000000055,3.389300000000003
2018-07-04,80.5,67.9,74.4,69.8,86.3,12.8,263.6,1005.5,78.0,13.5,3.9878,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,-0.9937679191605965,-0.11146893220632492,-1097.7557942215612,0.009200000000000017,4.825500000000008
2018-07-05,82.3,69.9,73.9,68.7,84.3,6.9,165.2,1006.8,87.6,14.2,25.6032,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,0.25544575793579055,-0.9668233886044594,148.5851340185113,0.010400000000000006,5.3308000000000035
2018-07-06,84.1,69.7,76.7,70.5,81.9,11.4,205.6,1007.5,73.6,16.6,5.4102,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,-0.43208574880198236,-0.9018325264051138,-403.4211802264589,0.012400000000000007,6.471500000000003
2018-07-07,85.9,71.1,77.5,70.5,79.8,12.8,211.5,1007.6,65.3,11.8,0.0,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,-0.5224985647159487,-0.8526401643540923,-533.7009339434586,0.014,7.3546
2018-07-08,78.7,71.5,74.4,70.8,89.2,10.3,217.4,1008.2,88.5,9.4,0.0,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,-0.6073758397232868,-0.794414620535418,-558.032626504167,0.007200000000000017,3.723200000000009
2018-07-09,80.5,69.7,74.0,70.6,89.8,6.9,211.2,1008.7,91.0,10.1,18.8,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,-0.51802700937313,-0.8553642601605068,-320.97989554777877,0.006800000000000012,3.4987000000000057
2018-07-10,78.7,69.7,73.4,70.5,91.1,8.1,210.4,1009.1,92.0,8.4,16.6878,7,Monsoon,-0.4999999999999997,-0.8660254037844388,3,-0.587785252292473,-0.8090169943749476,-0.506033764121164,-0.8625136692072574,-373.40737488264807,0.005800000000000012,2.989100000000006
