tempmax,tempmin,temp,dew,humidity,sealevelpressure,solarenergy,windspeed,winddir,cloudcover,precipitation,datetime,month_sin,month_cos,season_sin,season_cos,winddir_sin,winddir_cos,orographic_precipitation_potential,valley_temperature_inversion_index,urban_heat_island_effect_refined
-1.6143709490559095,-1.6827984122632116,-1.589299118412667,-1.5002184899897866,-0.49945969960498565,0.9971757508877798,0.12921104772769706,-0.472025091531394,0.9169630107236476,-1.0668289035198026,-0.733470732197844,2015-01-18,0.5,0.87,-0.0,1.0,-0.99,-0.1,-648.71,0.02,11.27
-1.2632149586527888,-1.6827984122632116,-1.5822758303730873,-1.6083947961825333,-0.6420128867427877,1.0222184482427266,0.12921104772769706,-0.9614772386722648,-0.22873456603896397,-1.078045867197602,-0.733470732197844,2015-01-19,0.5,0.87,-0.0,1.0,-0.4,-0.91,-226.2,0.02,12.67
-1.2632149586527888,-1.6827984122632116,-1.596298118508654,-1.6664223192412173,-0.8344378983773011,1.6919162566139403,-0.06843129210568805,-0.9614772386722648,-0.2765995683037095,-0.3436260376464659,-0.733470732197844,2015-01-20,0.5,0.87,-0.0,1.0,-0.36,-0.93,-194.79,0.02,13.09
-0.24869493142496604,-1.6827984122632116,-1.4813795248845927,-1.5252290787453862,-0.82662439970134,2.2321968070873757,0.1094151627824572,-1.6137302857961147,-0.745625445966805,-1.078045867197602,-0.733470732197844,2015-01-21,0.5,0.87,-0.0,1.0,0.11,-0.99,51.46,0.02,13.07
-1.2632149586527888,-1.5570620737687153,-1.4215462905349927,-1.4166502678603239,-0.795193704220679,1.7715386953943733,0.010540474616526513,-0.9614772386722648,0.1597703853127368,1.068635917801871,-0.733470732197844,2015-01-22,0.5,0.87,-0.0,1.0,-0.71,-0.71,-386.14,0.02,12.13
-1.4432301059151886,-1.0131009086358356,-1.232332862897896,-1.1218219265807108,-0.6420128867427877,1.0473132319984657,-0.028959812118825822,-0.9614772386722648,0.22353877300855132,1.1128371102158299,-0.733470732197844,2015-01-23,0.5,0.87,-0.0,1.0,-0.75,-0.66,-419.8,0.02,11.0
-1.4432301059151886,-1.6827984122632116,-1.466570869304537,-1.3579723595865967,-0.45653411282115575,1.072460205372274,0.14901382838009036,-0.05896206669413111,1.4448575256942076,0.2980218394920618,-0.733470732197844,2015-01-24,0.5,0.87,-0.0,1.0,-0.94,0.33,-693.24,0.02,11.07
-1.2632149586527888,-1.6827984122632116,-1.4516626344935146,-1.4501141701524032,-0.747516038598781,1.3525511427088623,0.050069251820384804,-0.472025091531394,1.0984571215139345,0.8675366309424141,-0.733470732197844,2015-01-25,0.5,0.87,-0.0,1.0,-1.0,0.05,-623.88,0.02,12.21
-1.7768419714851982,-1.0131009086358356,-1.3910282225167538,-1.0284375633391265,-0.0018818366078734768,1.5341489890686482,-1.5048222669873208,-0.9614772386722648,2.5064427015687,1.407463492858198,-0.733470732197844,2015-01-26,0.5,0.87,-0.0,1.0,-0.38,0.93,-234.82,0.02,7.73
-1.2426566283528904,-1.1551485098247511,-1.3601061643884744,-1.2233068167326187,-0.4305596269860594,1.0976594717758197,-1.0833295850101332,-0.05896206669413111,1.3226732349794825,0.6845440095048274,-0.733470732197844,2015-01-27,0.5,0.87,-0.0,1.0,-0.97,0.24,-717.5,0.02,10.77
-1.0741219578168397,-1.8043312511126208,-1.53962404940108,-1.6249900675482833,-0.787291786003073,0.48313031464261014,0.34741308989411834,-0.472025091531394,1.301731401037984,-1.044606526420595,-0.733470732197844,2015-01-28,0.5,0.87,-0.0,1.0,-0.98,0.22,-604.91,0.03,13.46
-1.4432301059151886,-1.5570620737687153,-1.5822758303730873,-1.6746991247188465,-0.8187932447878422,0.7495909598881761,-0.12758378944304372,-0.472025091531394,-0.1356627291244198,0.5779122635365959,-0.733470732197844,2015-01-29,0.5,0.87,-0.0,1.0,-0.48,-0.87,-298.84,0.03,13.2
-1.930848621531415,-1.6827984122632116,-1.7634847599067198,-1.5502117145154715,-0.25316756896249293,0.5551974597620507,-0.3831255864534099,0.2954749932391263,0.08165553112988452,-0.5098837189977806,-0.733470732197844,2015-01-30,0.5,0.87,-0.0,1.0,-0.65,-0.76,-550.1,0.02,9.21
